Timestamp,Pressure_1(Bar),Flow_1(L/min),Temperature_1(C),Pressure_2(Bar),Flow_2(L/min),Temperature_2(C)
2025-08-18T16:28:57.760927,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:57.861050,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:57.961165,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.061265,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.161363,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.261500,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.361641,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.461886,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.561971,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.662053,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.762161,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.862271,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:58.962369,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.062465,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.162566,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.262697,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.362812,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.462922,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.563024,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.663119,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.763264,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.863383,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:28:59.963493,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.063585,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.163675,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.263793,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.363912,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.464010,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.564109,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.664169,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.764297,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.864406,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:00.964496,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.064593,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.164701,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.264787,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.364907,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.465021,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.565130,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.665234,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.765358,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.865482,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:01.965607,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.065713,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.165801,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.265921,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.366040,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.466144,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.566235,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.666327,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.766420,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.866529,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:02.966620,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.066716,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.166801,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.266920,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.367044,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.467152,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.567264,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.667359,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.767481,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.867614,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:03.967736,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.067839,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.167950,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.268072,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.368193,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.468309,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.568435,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.668542,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.768672,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.868800,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:04.968908,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.068989,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.169067,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.269179,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.369283,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.469384,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.569494,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.669608,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.769764,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.869890,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:05.970015,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.070107,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.170200,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.270326,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.370451,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.470570,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.570666,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.670763,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.770902,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.871018,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:06.971109,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.071200,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.171304,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.271445,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.371567,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.471666,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.571764,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.671865,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.771992,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.872125,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:07.972245,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.072341,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.172432,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.272589,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.372726,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.472851,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.572951,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.673040,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.773144,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.873262,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:08.973360,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.073418,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.173499,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.273627,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.373760,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.473866,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.573983,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.674095,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.774221,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.874349,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:09.974455,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.074565,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.174674,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.274800,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.374923,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.475004,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.575087,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.675166,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.775278,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.875378,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:10.975460,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.075552,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.175630,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.275742,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.375833,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.475915,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.575998,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.676089,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.776218,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.876339,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:11.976452,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.076573,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.176677,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.276801,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.376923,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.477026,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.577119,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.677221,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.777338,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.877448,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:12.977543,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.077642,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.177728,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.277844,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.377970,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.478082,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.578186,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.678287,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.778415,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.878526,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:13.978618,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.078716,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.178797,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.278900,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.379001,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.479076,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.579147,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.679226,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.779333,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.879439,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:14.979520,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.079597,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.179677,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.279799,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.379909,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.480016,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.580139,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.680249,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.780398,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.880535,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:15.980657,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.080777,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.180868,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.280986,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.381103,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.481208,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.581309,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.681414,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.781552,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.881693,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:16.981800,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.081909,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.182017,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.282162,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.382308,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.482433,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.582535,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.682638,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.782796,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.882940,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:17.983059,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.083182,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.183283,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.283415,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.383511,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.483621,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.583740,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.683833,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.783978,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.884122,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:18.984237,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.084346,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.184459,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.284589,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.384732,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.484844,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.584954,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.685057,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.785194,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.885335,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:19.985442,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.085544,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.185649,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.285787,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.385932,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.486038,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.586136,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.686236,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.786380,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.886528,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:20.986639,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.086755,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.186861,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.287008,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.387150,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.487261,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.587361,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.687455,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.787590,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.887731,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:21.987833,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.087951,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.188083,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.288218,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.388369,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.488479,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.588575,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.688660,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.788771,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.888895,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:22.988983,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.089064,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.189145,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.289259,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.389393,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.489494,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.589588,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.689681,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.789818,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.889942,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:23.990025,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.090109,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.190193,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.290304,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.390427,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.490534,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.590620,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.690703,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.790824,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.890954,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:24.991068,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.091173,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.191273,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.291391,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.391511,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.491620,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.591728,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.691817,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.791930,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.892051,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:25.992155,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.092269,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.192378,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.292496,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.392617,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.492714,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.592829,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.692942,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.793087,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.893213,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:26.993311,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.093414,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.193504,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.293622,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.393747,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.493851,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.593950,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.694045,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.794171,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.894306,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:27.994410,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.094522,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.194620,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.294745,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.394877,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.494986,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.595093,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.695205,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.795342,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.895477,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:28.995596,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.095694,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.195788,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.295930,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.396075,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.496205,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.596339,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.696447,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.796608,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.896742,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:29.996843,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.096942,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.197054,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.297181,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.397317,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.497417,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.597514,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.697612,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.797752,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.897887,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:30.997985,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.098087,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.198198,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.298338,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.398475,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.498586,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.598693,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.698792,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.798929,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.899062,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:31.999167,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:32.099275,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:32.199376,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:32.299511,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:32.399644,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:29:32.499746,0.000,0.00,0.00,0.000,0.00,0.00
